,Ireland,Lugh,Lauve,Fauda,Light,Son,Ethaun,Fomor,Wave,Land,Victory,Fool,Tuatha,Fire,Saor,Spear,Mananaun,Midyir,Conary,Ah-ro-he,Water,Brigit,Ingcel,King,Cow,Brian,Gobhaun,Destiny,Strength,Come,Balor,Wind,Road,Wonder-tales,Champion,Heart,Fer,Cian,Aodh,Battle,Harp,Pooka,Eyes,Fionnuala,Mor,Fomorians,Ogma,Plenty,Bruiden,Hands,Man,Father,Evil,Eye,Earth,Dagda,Thou,Boat,Danaan,Heaven,Cauldron,Angus,Day,Ochone,Turann,Hills,Sons,Lir,Teigue,Eochy,Derga,Lomna,Swans,Stone,Time,Sword,Country,Night,House,Milesians,Sea,Amergin,Horses,One,Nuada,Lough,Great,Children,Urcar,Mantle,Faery,Rogain,Cecht,Strike,Ildana,Mac,People,World,Danaans,Flame
Father,0.4245758929092872,0.44301513014984706,0.3162196353510872,0.31203112883099055,0.5064518120151108,0.5507427490274415,0.43607351989848847,0.5434733001990404,0.481187507462593,0.5529239149685935,0.4707285856949172,0.35320295979582195,0.5466840846180862,0.5228032101105792,0.5342165232401652,0.34956979149022577,0.39006300584448794,0.35132884588737906,0.3904338875516066,0.381548172781418,0.5333691557605803,0.5684785871691987,0.634610514323761,0.48379569661003996,0.46404215320289965,0.5790878476892886,0.5257591359466016,0.6323503261750201,0.5460695365663675,0.533806349806028,0.4458935690575256,0.5261805979084976,0.5371647767045539,0.5471246219167423,0.6385346246657613,0.4802523825575026,0.540825510208586,0.5281206040699149,0.4578484863699666,0.5373274805388539,0.5605506441758651,0.5596814984766127,0.4842210085810207,0.4479462959453449,0.6917641452198757,0.5674467638369278,0.6184022480773743,0.516498685567501,0.2840473360611075,0.5124540173216534,0.5382350876842674,1.0,0.3429262973256046,0.3815532779338687,0.4866620736907938,0.5062001497765262,0.3173141545526851,0.5681396839615644,0.5075125718856252,0.29967566321001304,0.46250720867283335,0.45844159359798986,0.5845884082989171,0.18835873423320387,0.49795716290696945,0.36942685277018017,0.5801041171255228,0.25203302864209365,0.24878682133609853,0.3646312020692175,0.3407532812343539,0.3350123781976925,0.311486945724689,0.5227588866875909,0.5877877687479296,0.4071495233122748,0.6150285304008563,0.5082527006762512,0.5411659850670038,0.6351592392180655,0.6684379273775269,0.3093248858367411,0.44268249200531934,0.6451333886266255,0.5124143963500524,0.12470907694870306,0.48077359396855607,0.2800582477764083,0.3311305121539098,0.4190799112699162,0.40711766611194755,0.38018849740042937,0.6739800273902045,0.2680854691362192,0.20139356163122274,0.667029590576698,0.49739569677559325,0.4985009483200064,0.5435456643053406,0.39058241585653564
Evil,0.43567612149484897,0.4422200249428476,0.3072585031715734,0.29280489077190613,0.4075432208217942,0.4528059549599228,0.4344081433394481,0.421630063807475,0.4137847616375531,0.3976413094031388,0.42427981120433933,0.2742531766354127,0.4172940845740508,0.3649739560978135,0.40426347393003337,0.40521400383651524,0.3655733362184773,0.38451469149325723,0.4199924595026197,0.18397843002424916,0.3858515681279381,0.2695490279366097,0.38037213801386877,0.3828137084905982,0.4380091209880109,0.39246411052177527,0.412635827111113,0.39415114114224226,0.39756723345643596,0.4192454551797382,0.5577928392884844,0.3896439860297359,0.36817159867403065,0.35976034435666565,0.37687527596709974,0.34380265481571337,0.44390503916038704,0.37648664945416427,0.3248920067478116,0.34974485834884494,0.35012521556955695,0.3397790504631201,0.35172130158323955,0.33851960718219204,0.3752315335256561,0.4002432992329003,0.39027329732875965,0.40342535692068077,0.5471034170663516,0.4097719874054341,0.39628123475081944,0.3470862190585581,1.0,0.4657560919614754,0.3704390605621561,0.43565135682257056,0.2938266304578119,0.37702877785913014,0.39131616504548067,0.28237839674427573,0.3788163361679802,0.38648275816413286,0.3361429894745742,0.1898773611024417,0.41709605450757553,0.32749007316828177,0.3947450035326933,0.2442157210558481,0.2489409124238109,0.3022351655360106,0.2205927500167375,0.3585850555527104,0.2955067747309707,0.40625082139450963,0.34159014775670493,0.4082027372321271,0.38292334478489354,0.3928188966155431,0.3804836631381206,0.3927308444749483,0.3894286209458575,0.29504002925620426,0.3134878546351829,0.3630118944206559,0.4499529922500564,0.10095881736638974,0.4139189014101132,0.26004654454160514,0.33554457081474603,0.2973224386554506,0.37263217338116317,0.3223068533521833,0.390384900700904,0.257718158133836,0.20304282222092418,0.4043759424881256,0.3956431905244016,0.36879128942559103,0.4516563687599566,0.29399841303782964
Eye,0.41097490570709705,0.4285208145307834,0.31698026742563984,0.3130170700629992,0.35972254391739317,0.40370939820489765,0.394968354585113,0.39372658479634154,0.3732836417158415,0.36217896022933505,0.36803284509952217,0.29042022216326174,0.3837858170316627,0.3499737645458085,0.36677444574074397,0.3891091039707818,0.3726763940907514,0.3624591509906337,0.3803727897799054,0.19547767047071876,0.3505017864499658,0.27990416464641643,0.34555986747868034,0.3500480240865125,0.40694030528367964,0.36496836702056207,0.37259357279822014,0.3544358941007705,0.3787668657360055,0.3752259076891396,0.5003980194335252,0.34081410026089015,0.32579811640603984,0.3196874784996185,0.3603354328112315,0.31902852129203024,0.3946694478244807,0.35083664184910385,0.30226080027196217,0.3241937186206003,0.3389975259926529,0.3223580011145627,0.3285043311678696,0.31967377398524693,0.3551262168405997,0.34080880478443026,0.37365766495764524,0.3840615938184882,0.27201371399649354,0.3696863906844616,0.3581282577795845,0.331854630856002,0.4370760297036964,1.0,0.32553106594015757,0.41815529095558623,0.31446976633650336,0.3523105342690619,0.377166717545271,0.30106292793291506,0.34330186045491085,0.37734140979201114,0.30851377975885014,0.18595882408897432,0.38497295154647043,0.3451987536166244,0.36467802977932107,0.2594556558499651,0.2239764086553825,0.2782493971202448,0.21255088639621383,0.34308234663924275,0.27780176206102825,0.3579414390314286,0.31387682395497984,0.370168576887645,0.34985119205294063,0.35593526465418707,0.32964446471045633,0.36339570318033915,0.35628889060095126,0.2805373291290102,0.28963708522076664,0.33190964683261165,0.42050560761656086,0.10645774816868799,0.3840897253629023,0.27482222183595034,0.3344751914654482,0.2869665494919886,0.3457098709860295,0.31894246113066577,0.3638088733713157,0.2733376982600736,0.20730871845652263,0.3783557510826834,0.34876840351265437,0.3514479278187622,0.4233556151001882,0.27811346149704874
Earth,0.5118679807214155,0.2793800851512642,0.2598670485503896,0.25434472024072396,0.3790237118016586,0.3731543603474506,0.31761740716191295,0.5476412979132759,0.5212463504178831,0.472410252356715,0.3677692472966613,0.3251352576726307,0.48015680703870456,0.5677014557382837,0.5324433630934405,0.3249130913970804,0.3132981492937167,0.35903813718209343,0.34684540128719143,0.1439886899825464,0.5313531482609749,0.20308862885166667,0.5379768402194579,0.5895644591068441,0.3395332499713338,0.5054115734168627,0.4486601004810796,0.4380787108614295,0.3335240499223182,0.39797403466494985,0.4473708815630208,0.4821347513142292,0.568566568608818,0.6049106745318044,0.49584759812705,0.5357432914560788,0.38095598494540206,0.49722414527668635,0.19592933862982012,0.41783767343542805,0.5095362384681936,0.5308847883037842,0.46763780451232273,0.3105525889235741,0.5255978447027696,0.4902121847185483,0.4244030309155352,0.3127598144507162,0.23058842798479412,0.42843124923113884,0.5139742689727164,0.5575960330645371,0.2697588550034163,0.2869196113784757,1.0,0.3274288887804098,0.21767350350807305,0.39160158732810807,0.5102415615975326,0.22009069325736688,0.3687334440080317,0.40729172364488875,0.346191079667262,0.14596763132639454,0.3118978972338157,0.2800266393394545,0.2557435816912916,0.18516288010088136,0.2142629028808606,0.3207696956260276,0.26441523149660945,0.4054532100060605,0.24630987877313923,0.5107926113641004,0.6160027245562357,0.29841468276368144,0.5751066438474856,0.48774631192614454,0.604368567586885,0.4223024564441258,0.5281910474185233,0.25279620585892176,0.14390963750877997,0.4774427293376408,0.38254726113766496,0.0827848565782258,0.3573337691654914,0.21671007977618692,0.2609263865885983,0.2951431583426122,0.3255400390895339,0.26923607841604286,0.48984755141434305,0.22184750774318304,0.17003701322369716,0.52563345439142,0.5513484964212092,0.36536836461149946,0.4276766832273242,0.4430708051221428
Dagda,0.5404439676333026,0.5262546432802129,0.24942179958844213,0.24507229601469419,0.38279143239128677,0.29659916307256684,0.3265908616762379,0.5005593543541401,0.35726914276849353,0.48258241429442694,0.3362334749025621,0.2896705376459622,0.5843094291487269,0.5494540488791287,0.5477630148876239,0.29119146996694517,0.2959072723355968,0.5412732108812709,0.5422009960229718,0.15569793659914616,0.540292928160145,0.20072055274876413,0.526864194219654,0.6267145451513483,0.4153498129802396,0.4608826195938336,0.4665569459578868,0.5054925843983382,0.47398338045426325,0.4378797176181546,0.29799851799269567,0.49281529258054896,0.5990913330600902,0.5638381262717697,0.501435786091783,0.6378246144479793,0.391964805041336,0.49061780578837766,0.21455307027597897,0.4170429951744281,0.5124478569197585,0.2891736809303066,0.5123237456793748,0.327431939000454,0.47619826247939934,0.48807163933950437,0.45510831716659994,0.2632669094243442,0.5155547596673448,0.4360231401000275,0.47294085267987224,0.5790457066815766,0.2967543934555502,0.328386275911145,0.1471789371237137,1.0,0.2272820264255563,0.4155071374785266,0.568615073632026,0.22277659137179961,0.3409974969762423,0.2514442086649204,0.35848562397555034,0.1492154375192717,0.557655546233321,0.25823122523196157,0.5052918257283043,0.1923914756095099,0.20139641335607147,0.32749951829884166,0.2632454080651266,0.2707046083367669,0.2420920649065674,0.5423831053232101,0.5274056798678692,0.3125747153638567,0.5427114645289465,0.44929680015094847,0.596828726902179,0.4584767912227738,0.535849932297167,0.24295505119883531,0.14180083813983524,0.4878323221919857,0.3796384184093753,0.08029435244656737,0.3501520672880617,0.20802834886417898,0.25299630672507795,0.3028105447340663,0.3196710838156159,0.2600523665711805,0.5284343619003176,0.21340995616307476,0.16376029075585474,0.5148033618027077,0.5259537785968911,0.5528813406179879,0.3806207836699581,0.45033654981567284
Thou,0.2487099782884431,0.36857319036811287,0.2822488241839117,0.2703655885534886,0.5379128588482721,0.3712391449084639,0.3164248356305865,0.33700169812121444,0.3908560824244415,0.4250408002428556,0.3767859249441031,0.3615387401453471,0.4031679662975184,0.38714865773224344,0.4184629678038579,0.368793169727204,0.36147051031740046,0.43103252557081784,0.4411648315911044,0.22907336696153946,0.4667907407108872,0.5618612233683129,0.4177930589450488,0.3731418098772409,0.4007796529325958,0.3363031458802308,0.3918460077877044,0.6263089677844268,0.44440857809532236,0.4421267196250032,0.390681526817163,0.5177070162634341,0.41376224056762884,0.3764474947336159,0.462950384031706,0.4280797166063177,0.4642873439596107,0.6233950211371808,0.5091373957422252,0.6036360507006406,0.4002447118710277,0.5929640935004772,0.5598686951385954,0.6288791727557151,0.3310141102691676,0.3750501917158614,0.578744992290574,0.5039090819693519,0.3899008912045793,0.5942403033519871,0.4387747715229593,0.4205190215803304,0.40222677256696066,0.4004798025512096,0.4727780491141077,0.3855264602840576,1.0,0.5277839224678147,0.3746736126562121,0.28331995251515085,0.5518779406561324,0.39461911648514053,0.6017783436604809,0.4108559870125022,0.44499781043457054,0.5017630710628443,0.5863643832511101,0.6099884200733128,0.3258478541895039,0.4180351447032077,0.45600886674333263,0.4187209902191462,0.5547610619988543,0.583095999596414,0.5787632329503583,0.5353508966961655,0.4137462833884691,0.48153452255755397,0.4006893239431166,0.48633656586531465,0.594627650405645,0.5142827880204371,0.538618126908642,0.41457337467466454,0.3485789526854704,0.4476161017011628,0.4563930889079418,0.5298223768060597,0.5087997426537867,0.5720625184167405,0.4779490122353337,0.42400173848141964,0.42908548610580466,0.47150372699855725,0.37869017490587914,0.4231003783274911,0.442259607219269,0.38026077272305436,0.3870939179401335,0.6270870610439592
Boat,0.40791705141663354,0.41695090326578005,0.3438703733084481,0.3506813266151101,0.38278830564290245,0.4073316783065253,0.38323214550564727,0.3465664312359524,0.4337574326128137,0.40985026599791147,0.3617181013944334,0.7459468547850228,0.35987256884385266,0.3382616490146264,0.3966837870679029,0.3499883292720597,0.4257697261722729,0.583716684608624,0.36281122840902863,0.2219380131534327,0.3512526657868722,0.278514040297895,0.3325836706192133,0.344102317254276,0.4018370246113559,0.41026800907148675,0.3818031615957661,0.3397636419954861,0.34819089554114857,0.37405436222938715,0.3741569256228457,0.34753084438657744,0.34594378923612884,0.3713942502071636,0.35445821622795626,0.3468970434912448,0.39449281874644476,0.36519534792239783,0.2920628084625309,0.3327065304573087,0.3148910992955705,0.28528502927322436,0.3411669614498025,0.3073133674547941,0.34773544435699993,0.3782823625351437,0.36130358051850664,0.3886569862652199,0.46065257984964597,0.34534445425373816,0.351043273005109,0.3832577992169305,0.3830397916373129,0.3706407166151924,0.3369209139001618,0.34163360694303085,0.26462468664142763,1.0,0.33999909863393796,0.32596163153293245,0.33048656619883254,0.3769703398234489,0.2796284152889728,0.1705044848198891,0.4434896460113333,0.33875130331422837,0.4316685984244545,0.2530899652913439,0.23990718535701064,0.2644619437437067,0.6139505892721264,0.31039022448388637,0.2664738186474274,0.3698635335700591,0.31062957946669445,0.3911937568783135,0.3281792091513445,0.35680993603306194,0.3540326877165601,0.3498953615655041,0.3647132170268101,0.28743798203007204,0.3069341222235922,0.3267121928945526,0.40037346856134054,0.13425266369755334,0.377137405231154,0.25268687234972287,0.3418725232720952,0.28177189653695517,0.3582217022998141,0.2950891484350758,0.6260395495886899,0.2908786334656177,0.21495193125997533,0.36362019447235,0.3263305846008588,0.33690181790644824,0.35867460100461335,0.26340051709294676
Danaan,0.5699854451952371,0.4625070798626161,0.26961994526157584,0.2665488155723922,0.49912779260137174,0.4628219790830183,0.3541066420381877,0.49784087752823986,0.43354255760101534,0.5554644356028287,0.4407725340823774,0.27580256301780426,0.373169788465576,0.609608840639773,0.6795943873726098,0.34378326744439197,0.320256330725116,0.6233320729762696,0.68284019066819,0.16772981172730664,0.5365749076817492,0.2113731080809744,0.5445121897342023,0.590798778968768,0.38786185346470653,0.5136565237514445,0.6050443838056685,0.5299952441273489,0.4692578480036577,0.4682726414126778,0.5060155400840602,0.5600587160384861,0.6219387026826926,0.6573748398837391,0.5078520604257558,0.5758730328436287,0.44878701366493506,0.5331016070011991,0.2320326391937675,0.410329739961758,0.5674225086110873,0.5367022910739642,0.5026468678493256,0.3468076329480806,0.5616640601925215,0.5783455049599612,0.4859020861259922,0.32913490529368516,0.5098590486439369,0.5543174026374471,0.557054326141798,0.5901082819132552,0.3164773260555015,0.32595867949928164,0.6852787681552827,0.7171958168798293,0.2310365794116816,0.4379474684610282,1.0,0.25287775561062,0.3930010987496304,0.7001549074945334,0.3765970549245297,0.15406216572093687,0.43106760873156225,0.2926376331372493,0.4937920412206433,0.21234871363872254,0.22216034494020998,0.3472221756646406,0.1822724835695538,0.4386941246156246,0.3230290177697481,0.5950677387118969,0.7165729864247401,0.3690050985646814,0.5852343301482643,0.5233499108256321,0.6484974374432609,0.49949565635493975,0.5621445134917423,0.29302103824219317,0.4381185903690772,0.5523855319216486,0.386125803736021,0.08438875644485834,0.3713464717937774,0.2264775765483166,0.2687693682690449,0.34627953036476583,0.338598659580973,0.2663297769357179,0.5323204558077543,0.23298523672289878,0.172775889104013,0.5573147110640746,0.6222286436457097,0.6373067564772558,0.5732668484945053,0.5103141497026573
Heaven,0.4250361322513834,0.4768549957379053,0.36476273898891104,0.37011105448087256,0.32824346112850966,0.2721125845177022,0.41268948922151905,0.32789755381827307,0.3130436114554633,0.3468337269280982,0.3388247905873711,0.3017234981902217,0.4362862862141325,0.2844592045910718,0.32717033130205403,0.3314659579381509,0.3399280014526073,0.4075309573350015,0.2666471034546791,0.22168507762997686,0.3338753485057814,0.33924731495048543,0.39611433404767804,0.28836031311190624,0.41492468005449545,0.40077343812870647,0.2980940811523781,0.3803528978042181,0.4018892999850214,0.3735707000817491,0.2843017484471629,0.289194344349844,0.30449038010307755,0.30383194296873944,0.3566317094181694,0.34820803135117084,0.3065934076150409,0.3701590955195249,0.3896915687038561,0.34430700390643837,0.3504610495124682,0.39808098434106426,0.37279042769545445,0.40146526326887877,0.37831763090639225,0.2973443184891872,0.3894368595115624,0.3184488601796324,0.31048471261640154,0.32845450827265255,0.2738387924023823,0.3635276532926406,0.3339289072472189,0.36399111525299577,0.43318374769939305,0.3332237461540123,0.28869619174685696,0.36052432407542206,0.3473349440025419,1.0,0.3431520603147295,0.3404912637808558,0.3583620828220815,0.3293856747009155,0.4116363942456434,0.4066847048618957,0.3977077818082009,0.3392854355996636,0.4511156319292788,0.36085752109941516,0.27346097058621377,0.3497984210065728,0.37284010116935223,0.3365612801308522,0.31844103058865636,0.3633011727773368,0.3026863821962684,0.3552603774720555,0.2968847891758007,0.38168879172173226,0.39715854235906645,0.36779264465317585,0.3790308905340757,0.3538144821956241,0.3897007041897475,0.15032998317644572,0.41631484202047553,0.3519892906013515,0.3943023568578792,0.380689664956833,0.32885129812799674,0.347926592543834,0.32656008821259747,0.3358070031822816,0.37015707149697524,0.30776031982589264,0.30388443420025163,0.31170037919227667,0.3294813459526879,0.33869328736207543
Cauldron,0.38945040204462295,0.3935673563188108,0.3072074835903671,0.28694948913684315,0.43179092778617195,0.3477824152417947,0.3723713084505902,0.3733310318866893,0.4039701471967677,0.3800260634259142,0.4360053603851642,0.39905554845085944,0.3938463399462611,0.37920293042575265,0.3523851404176658,0.4281585346813075,0.3785855540211824,0.35531650466525444,0.39291917150295735,0.1947759386763014,0.3540877455922671,0.3077348360610952,0.3579939476939186,0.3151492731801347,0.4032728201007704,0.3458734104277042,0.36869311788009784,0.3912542905007029,0.381555931906459,0.3694515873664896,0.36904891190829275,0.3121506483068284,0.3271627777683632,0.3300889389724148,0.35696363972734463,0.33201382104680977,0.4814893501871471,0.3549548989495006,0.3248933577281918,0.3324782991766536,0.3477905752449601,0.31339297573699926,0.34144355840408647,0.34414535754789943,0.3628643153250661,0.3464641328527299,0.4033044092940437,0.4541671599419557,0.5176404014980824,0.3658883098957362,0.30892742070368107,0.3256170723201009,0.36435999590302676,0.3691008827572888,0.36042490985963666,0.36677958104833225,0.5723669732187385,0.340723622455237,0.4118247248797824,0.3333512890338288,1.0,0.3990865210674433,0.3091724388413725,0.19523154688062788,0.3877334315691725,0.35162488791754015,0.3531732368226822,0.2743515299198411,0.4781737217204829,0.2929597843181914,0.5928432146844275,0.5136488383142899,0.3089793666826761,0.41950834223705413,0.3251997238465436,0.42688728805398274,0.31929603018698766,0.37516910039206147,0.32352770019085053,0.36269643620064784,0.36255750627903544,0.300543678847603,0.2847801640076705,0.3322714206986587,0.3991000056705971,0.11708414590458625,0.3815246532516072,0.2815155917823716,0.31964864353418687,0.307583384513927,0.3399601322658784,0.5851229100876574,0.6109298679614663,0.26783588980227396,0.2854594879059594,0.5960569440972711,0.3419441811676404,0.3780484348333324,0.3671051717651876,0.28634707805321497
Angus,0.2838778211573995,0.2672386981976134,0.2427527421969898,0.2356698306499425,0.41480482321347384,0.319106206954138,0.2477481705479395,0.4945390638127186,0.3877454861313644,0.4693286651169829,0.40123537422093664,0.29616673715227826,0.5146285611496219,0.585491227039434,0.44775471934219435,0.29228547234392943,0.2917108881601916,0.3122954534112793,0.2776388728114324,0.1783014281034434,0.5406518094837923,0.16141109182184232,0.5097679018037052,0.564963871918385,0.379822953885421,0.5220552945008528,0.41446787051934425,0.5616265143712859,0.49989668255053904,0.32058723304761094,0.4588801066969815,0.49899388436302133,0.5287070418280978,0.5455790948758584,0.5063510748482286,0.7900409601789541,0.24256438646423079,0.5435447667213933,0.23900454588914763,0.4617005119941184,0.5762968534626357,0.21717977254427823,0.4730320181314394,0.3143722822502411,0.5623526413708994,0.5068877076135075,0.5327132794281455,0.3099045992719774,0.24719464960522983,0.4047830974231317,0.45151089113780707,0.5640327783478901,0.2899775347752066,0.31078724994122625,0.4747715974247799,0.2275519952971161,0.3663983609104462,0.42803862054591557,0.5823912768384064,0.24409388287043923,0.40774515505007963,1.0,0.5554678957274068,0.1586331699095907,0.38080465395488294,0.28330244730687393,0.47459395424563433,0.37612677846258036,0.22585896401004443,0.25322300001205583,0.2913606989859239,0.25753919991942315,0.2544651452781165,0.5724700804777503,0.5612786403392208,0.3444168616273706,0.6378594181203642,0.41739900747241176,0.5705204472682615,0.5118040462228851,0.6357893946890738,0.2641868553994009,0.14200447642108227,0.4599507038175863,0.5661236276953227,0.4652479120835412,0.3754985663245125,0.21764292294704554,0.28122096847280376,0.3336407953867523,0.6415071710990741,0.28900602278549176,0.5238074010524084,0.21483312724968878,0.43756439236643047,0.5337204660931328,0.6020254818459486,0.2659116558030581,0.46941631322592303,0.47424114848860915
Day,0.4883756196418999,0.41188905040437246,0.4703476000178692,0.4791589071300584,0.4807669935909017,0.39733455584449273,0.3482736225403951,0.4643876986934312,0.4671547131968018,0.5314827895692688,0.45626167371644577,0.4913061432654544,0.6017265044401277,0.40257902359685493,0.5115008741558652,0.3428672817791829,0.5428499674669116,0.5623597978656687,0.39160527522158495,0.19760062382107094,0.5093197531290863,0.27093649368629946,0.5114087719972541,0.3062333026872164,0.4716525419553802,0.3665554568199364,0.52522802004262,0.5226010130448606,0.4742327033721442,0.5522520936364188,0.41755056829385395,0.3981098039362779,0.4813056002084657,0.47178608056529364,0.41414113283657894,0.3785841569624652,0.4374476331122189,0.5352989313965328,0.5650973790951995,0.5005620965377419,0.48374176046986206,0.5515164698973156,0.5223737704593311,0.5189461923170575,0.32458207703396397,0.49789077739296167,0.550055772901275,0.35200596483056873,0.5002635367230807,0.5351987063007344,0.49283657441945594,0.4960248050239477,0.3593057413906736,0.3889882826322735,0.517055549852734,0.45854777339881536,0.5348942556126383,0.47083601789035173,0.5150765929350916,0.3167578310007752,0.4430402024773043,0.4994131751481391,1.0,0.5099523793622196,0.49082662172314306,0.37674560568776594,0.5493573779290555,0.318882511548016,0.2353547213135223,0.4441534940578418,0.43857945961750927,0.5707161388769953,0.49048751810708224,0.5425245307578136,0.4554615559005706,0.46374709691567917,0.35389818022957864,0.5190291109280752,0.47504044042845434,0.479670500892703,0.5708473855312901,0.4714427218920259,0.5951658884964133,0.41042909057699317,0.4740995177774687,0.13783236512493577,0.48036679841416674,0.3269199565796478,0.3479553103238742,0.46752407164999943,0.49900049989022305,0.5233863232008995,0.49670858310080535,0.4618065386218891,0.8834749199144775,0.5077739690463161,0.4661396327518311,0.49788922047161127,0.43192880116939153,0.5945384609466317
Ochone,0.23274431814213345,0.2680466826253103,0.25725579017519806,0.2529243900324085,0.28561832377849256,0.24485884864632707,0.2530007298229861,0.20152802587852928,0.3280426065460263,0.313453638032266,0.3067718182850599,0.33879387963145163,0.3347506809822922,0.2990881319689628,0.407430540822416,0.2874591592415181,0.2869998629048738,0.42828100898234095,0.19235754609123898,0.17028236199087166,0.3456122427681756,0.32872220753483616,0.33908857013613725,0.24116910443570477,0.3574712697162204,0.2640809487484844,0.32837752765564165,0.33000738150520303,0.30216294863004234,0.3335579044033017,0.3147483619040983,0.27059468627158295,0.3804147762359959,0.2875092892209629,0.33697803314909686,0.34058012805042054,0.37197240217881905,0.3402406428002815,0.485466668030084,0.34087713173650525,0.3475899048833002,0.3437940492032916,0.31745427982397184,0.39821067357230283,0.3033961826200011,0.2904787903312308,0.31107465966006537,0.24525489280511178,0.3311014612358368,0.3120109008639963,0.3809252433605535,0.32093208678697843,0.2684530191973278,0.3003034203444975,0.3334915968615342,0.270118655543372,0.36117781299377655,0.2933536557002668,0.35116769786127033,0.28370708730010474,0.339769567185182,0.34533019161687045,0.6195436291069,1.0,0.2733986775152011,0.3696269702712614,0.3188366434794119,0.4623418229381362,0.20553462969953273,0.40053321691623134,0.4485833722899324,0.36036465879066437,0.6128172925455748,0.3048701580210022,0.567181031431321,0.30103452512288,0.3096589754761277,0.3107402903246164,0.375705026862917,0.34941173684011684,0.3227586522268056,0.641807141084903,0.35158666275941247,0.3332706707391782,0.30611403516928576,0.5141192672803729,0.34001464461247066,0.6100359761578027,0.6881536610232398,0.4028119919180844,0.3707044950547562,0.376523929321111,0.4978463471212235,0.3084186327375305,0.35430246683827316,0.49575608116068737,0.32427153350483573,0.3102122864025729,0.2949516919957293,0.3362323767415228
Turann,0.40873606376624094,0.27243112906281,0.22780251991916295,0.23265142582883513,0.381563925464392,0.31284987976719325,0.3880144821793672,0.4169916953858297,0.5682626915257682,0.3818052269521269,0.3709135465969697,0.5783538409780998,0.4590720592311667,0.35645752040974243,0.614249937307272,0.2580408431206727,0.23618162248585148,0.49349036830355325,0.2538130259363839,0.1567819328050017,0.5631253554874668,0.2286806338665839,0.585768753641592,0.463711784039119,0.29899166982606834,0.2511412556816674,0.5496800371078314,0.6016380945595852,0.5009531906354948,0.2975187614208766,0.274884144710764,0.49723309424913475,0.5878196059233489,0.46069024203576303,0.49170495779748247,0.4574346656002942,0.4656106133444108,0.44134925784914475,0.25858720762974996,0.4394273299528018,0.504915541509455,0.6397524895865314,0.4363882028108641,0.2638058879500019,0.5863600684074921,0.47250755246464277,0.4677383171486106,0.29216084348345717,0.583448831856647,0.47579608502997145,0.5679899656062074,0.44399989236280174,0.2605408114943658,0.2871547031097947,0.2743683398070104,0.48034500531430335,0.24661804917096822,0.37107060598901054,0.48654428198985206,0.26625203620175364,0.4526205905588449,0.5637449333621022,0.39991561398943,0.15243429766259992,1.0,0.281579023812598,0.27262339217317966,0.22499631035236217,0.22493081934501985,0.3543142223352235,0.29573533423268017,0.4642834178510405,0.3407166187012932,0.5236874359358537,0.5720403384742969,0.29309019615999865,0.575665893062342,0.5717113782497111,0.4364273922144274,0.6029475284573853,0.5060040658473743,0.2725941240133418,0.4285405607066917,0.5121141171029429,0.46035191353383115,0.08892245822403934,0.3480682446536378,0.23221919031003077,0.38019601059774527,0.3521167871350094,0.3749776161412364,0.2971685513373934,0.5584525900115517,0.25449190180876025,0.18178581825668244,0.5477096680365368,0.6049744974374384,0.5313426954293393,0.4447805399225392,0.506091380895612
Hills,0.3397137452936052,0.3950601470789427,0.39314610544758793,0.36684623356320095,0.3848229984012652,0.39609170046681175,0.29763719110929276,0.38462770647490396,0.4375029362654785,0.39016304517719375,0.35448092568349115,0.430015576226423,0.44612114903475136,0.3698499017519547,0.3916466425947391,0.30510779172337604,0.34805148388703994,0.4582868327041229,0.3938517080478375,0.24363010923970202,0.4161671037784676,0.5859817922196802,0.4445878572034395,0.39783364347156486,0.3351655575874219,0.3660070920122043,0.4184604788981103,0.41960351238546983,0.5057296991590147,0.4205271320906679,0.38775373278735525,0.31725390246817786,0.3766109656216565,0.3693861291210001,0.4278357826073866,0.3852791028238886,0.4192956616899441,0.40112750606432296,0.3426293523368399,0.41605598415824313,0.38859027230841015,0.6010677612133399,0.3873807131258731,0.40481834117958726,0.4038651559581789,0.35622670877898827,0.41657673070512635,0.3388469878555861,0.3418718564558945,0.556170742961606,0.4130987373896893,0.38232409864530326,0.32850105062565516,0.3634519910511526,0.35671256300307735,0.3644075020733714,0.379846191497297,0.37917902977187856,0.38784306832045057,0.3356024169959467,0.39919761964071315,0.49190758188963307,0.39943835624911633,0.23376742487092933,0.4474547251750605,1.0,0.4189027322677098,0.4060415135979814,0.2937217001804843,0.4218018693878989,0.3783633201201659,0.3647451348274322,0.37747486401267905,0.3758391193501099,0.355626863913679,0.36335891016549676,0.3613292809536684,0.4160846204007378,0.3645301719238162,0.4227476883213133,0.36455783408283315,0.38440950158307274,0.6282231451356373,0.3907273815935439,0.3921510830691071,0.1609199365848376,0.45496607562483776,0.388752150984949,0.425005864685568,0.41447038909105477,0.23172382678043862,0.4487892937978944,0.4320349297138323,0.3211261575254314,0.2505103798171031,0.4250664900791056,0.3737308160363199,0.36281370074414443,0.39094980413085456,0.5374180455571279
