,Loke,Odin,Son,Name,Hvergelmer,Sigurd,Streams,Har,Hogne,Balder,Njord,Gods,Dwarf,Ragnarok,Frey,Edda,Hrungner,Frigg,Brynhild,Heimdal,King,Grimner,Fjolner,Daughter,Bolverk,Wife,Æger,Vidar,Hnikar,Hel,Giant,Father,Fafner,Asas,Baleyg,Krake,Herteit,Ganglere,Bileyg,Sidhot,Horse,Hall,Hnikud,Brage,Asgard,Thor,Sidskeg,Glapsvid,Geirrod,Gefjun,Fjolsvid,Svipal,Sigfather,Rolf,Mother,Jotunheim,Gold,Alfather,Sweden,Skade,Sad,Gunnar,Forsete,Denmark,Vale,Thride,Gylfe,Fenris-wolf,Earth,Abode,Sons,Man,Idun,Helblinde,Ymer,Valhal,Urd,Thud,Thjasse,Skjold,Sif,Gerd,Death,Brother,Atrid,Night,Men,Farmatyr,Uller,Mimer,Gudrun,Freyja,Gjuke,World,Tyr,Suttung,Frode,Valkyrie,Ygdrasil,Norse
Svipal,0.42098799115635444,0.2549591796792275,0.43658911826417474,0.29245532485026576,0.4697896893502471,0.48796943163787093,0.6981395187070372,0.6898508310345373,0.4821159408990796,0.48053043239385185,0.5780174554805004,0.44580637729128997,0.33789148340617287,0.513986299387158,0.3707880072999675,0.25844748956722613,0.5953408192111936,0.45424757940072713,0.6024068906118623,0.6127578186988947,0.703237097371657,0.7235830808241068,0.7227136593070179,0.6255285352305175,0.39463120881467884,0.5747704699264878,0.5020873973200045,0.6842327051431515,0.6524237283014958,0.42604818349855317,0.6097470099107675,0.4985632645438815,0.341151656294633,0.5201105819784209,0.7733326141262431,0.5399974155135123,0.7871588646981192,0.46120477133083604,0.8626429331301763,0.6800756070137051,0.6673559221972184,0.5236667247906613,0.7373473955376401,0.555421947464982,0.5568850401318606,0.3510506925870676,0.6880493417519323,0.8023307134158327,0.5459107955326946,0.8219352628250998,0.7775645033622895,1.0,0.7709881473007213,0.5546772663198911,0.70456510278876,0.6414446286238804,0.6519883663034948,0.7448288599343664,0.7786144706135145,0.644994635462982,0.8493967855606566,0.8025944064403294,0.6528027163234515,0.856237702948818,0.7068861461039463,0.6883026249322657,0.7236857339081031,0.6049479697641403,0.5889009455608711,0.4017119246745391,0.37227668335853725,0.51095450730077,0.597412257027357,0.8496538542663052,0.5549012061734466,0.5373002562839111,0.5218933490358986,0.7031178912634334,0.5572799968224044,0.7647097502283721,0.6756290980771374,0.4372071962525873,0.6666556518239286,0.8143606180770873,0.7705248567203054,0.678853820536517,0.5416479514393647,0.7277110335970853,0.7216658223104336,0.28986861045274426,0.7053563040245074,0.5485583177406562,0.7510839032307551,0.5907029939713703,0.6104300170868463,0.3020025145781497,0.480616766299016,0.7209772334364335,0.280177618174396,0.2610812944137324
Sigfather,0.5472582975880684,0.34843230499412187,0.42455068788457756,0.45309975040648603,0.5085302637285165,0.43284311867051156,0.6600759498172021,0.6958474756092541,0.4975380798446741,0.3690850687776861,0.41777807917461024,0.5521164738700555,0.42943536002547755,0.6421809014406535,0.473788728961074,0.351372916143322,0.46392998225733,0.578342933817798,0.5259306637158725,0.6454000919924432,0.5443733495624847,0.8709179276006728,0.8193159889921159,0.6364701316919795,0.9487937948998219,0.5791344318485735,0.46702183961605664,0.5731683020481181,0.7923490460680016,0.65807101915222,0.5060476058738795,0.6373414741150318,0.5498807157379971,0.5981956790143904,0.9549702001144104,0.6110077658970903,0.9224880557756867,0.5849016468905105,0.7838548842832058,0.8593422895496166,0.6681277589673537,0.6814908433055937,0.8525362686380648,0.5950375233987494,0.5665301991816567,0.3938617746083431,0.8768660039774581,0.7704261067136647,0.5919906499013567,0.6050335776157387,0.9237529491615792,0.7185556763634346,1.0,0.598675610026295,0.49174553451438663,0.6421752615864199,0.5549138613975567,0.8922187612523207,0.5585389606502745,0.5836617361154643,0.6858923320567873,0.6134169177915894,0.7005887281046843,0.7428043386384845,0.6179093235941417,0.6108551131462624,0.5389593070256543,0.6726417440404618,0.7247637805740059,0.5500490247779158,0.2776080364844358,0.6427261703473043,0.6355180927654491,0.6452288880489208,0.7030443878900541,0.6826245617468532,0.658127981015,0.7456475711198558,0.6510038817187594,0.6772842051583485,0.5357748040957664,0.6322328774491368,0.6969865723858071,0.6229235981389204,0.725261438162721,0.6064382298566798,0.7362731439257798,0.8530580684674103,0.6399491621345343,0.3611467589164229,0.522069048802141,0.5381500609649813,0.5832839449525725,0.4630245209103651,0.6279652490160489,0.3787259746058289,0.22950011290054712,0.6465642483791746,0.4073424334368543,0.3435001337068882
Rolf,0.30544370879794697,0.4569949951418924,0.485293761917711,0.46069495646058917,0.4960382314365208,0.4670552110006052,0.6708553130698015,0.5674561464253421,0.5152490614904788,0.4897499216010307,0.4223944547406573,0.5299000227248084,0.4718836138484448,0.6528468736225319,0.46892394475392046,0.32165107299900253,0.5915716855584983,0.5034451240601028,0.5215471830686715,0.6431599243236866,0.2632582081251008,0.6986634288900021,0.60464373037358,0.648316056530996,0.613157661876815,0.4822904687876252,0.4273727960113356,0.5348836315295292,0.450301273737995,0.6154750234583543,0.5743153340618659,0.59988942950734,0.5524665270113123,0.5958646796651147,0.703710735801422,0.4990300397735254,0.7114987808496185,0.632283081605197,0.6469725315994459,0.6330897769302477,0.679057178646061,0.6627654062533032,0.5955088601247258,0.5682041336982377,0.5542993373321352,0.45024981630516553,0.6469129096353138,0.6048701220557946,0.5581459420549103,0.5248415274753594,0.7228541286076079,0.5994203028349905,0.7249984012641446,1.0,0.46970902511981005,0.5202545076665218,0.49551976286399246,0.6796084550490094,0.5298703004137897,0.5814317157301566,0.4748716009439917,0.5814516094287648,0.6908453890270938,0.6523307703403399,0.6050915967885625,0.46561383137876183,0.4757589429320762,0.6825817792758818,0.6863487954231011,0.5277935168236484,0.2628212451194939,0.6286520495134316,0.6596384584419736,0.45563564482756885,0.6959566413745126,0.5364261818618943,0.602524562655709,0.6227860174369864,0.6573178898063196,0.6560689083331223,0.5570631431093647,0.65835303643205,0.6946398969722629,0.5053525899756707,0.5276075480873381,0.6097862037943905,0.672833239249599,0.7057063553463181,0.6695651638738784,0.33534263416022675,0.5210495492905354,0.48756879167971445,0.6693873269650985,0.4121370713618722,0.5986992414580984,0.3519932071395913,0.2343806480655915,0.6653065046031555,0.39696141636076143,0.3090318011941335
Mother,0.536877481893112,0.39706744493318097,0.3809890531836185,0.5227187924172402,0.5104438100507153,0.5381204159849637,0.49247139956272623,0.582104309649094,0.5390131937562638,0.5572797314760437,0.6016890245086653,0.5340369736695492,0.4809613080613375,0.5740163761139727,0.5106232755073642,0.33179384825307423,0.639595946299654,0.45317793166319437,0.6241642111326232,0.6052235924140342,0.6250337414265402,0.6183887151791707,0.5911421147530372,0.641473460273318,0.5946943272516786,0.6231810144469101,0.6306351393484741,0.5439315879860258,0.40222336690843397,0.6456418439131717,0.521987694641245,0.6223543767610729,0.29328220023421964,0.5397927219273813,0.6404462486042626,0.556398512377716,0.6422848340678056,0.6554026693263306,0.5953767828787663,0.6212140443314261,0.5139815901633285,0.530275126414526,0.5357839441045521,0.6038096809009234,0.5656428041185814,0.44939172104562486,0.633727049756601,0.5869520061852681,0.5626218723848866,0.5298262461032704,0.6369853197294226,0.5682887594625303,0.638377200904282,0.5434016132385526,1.0,0.5776873032001306,0.5192226183556407,0.638235610591929,0.5109667645214974,0.5980594501572977,0.5388538482773917,0.632776697206894,0.6640339247866116,0.6320064336516532,0.6163550561694384,0.4972038534142048,0.4746926998058961,0.5970273435810766,0.6156498791354105,0.552384958333004,0.2555159242815968,0.601158316417514,0.6210578650107238,0.5013015843767497,0.6284862873896828,0.5774270145467617,0.2278808820429776,0.5727173038361407,0.6396458410834033,0.6120340523932923,0.22933989645248107,0.584178154615532,0.6151850284170262,0.5030985994349829,0.5654309643128886,0.5761762086017225,0.47355532162611214,0.597601975164321,0.6177066833836122,0.29981554982400016,0.6122842495320722,0.5849529213271557,0.6330223189359562,0.4267838490105765,0.6221232922457791,0.3431774670853404,0.22567917214713237,0.49535037836773316,0.41455246393013145,0.30145954519012463
Jotunheim,0.6795539446754164,0.5025112345775586,0.6087313287530243,0.6481158124787983,0.6683546123696692,0.6435478494054226,0.656252589825287,0.7043259880417061,0.4552912750332005,0.6114262321298505,0.6874881844235915,0.6876942336398962,0.5480901825019344,0.7363101996474182,0.601705100995301,0.3382587153491453,0.70918570628441,0.5933052380809313,0.6156004726803177,0.6807997879139639,0.6995058116634381,0.663232411446651,0.4930385722593154,0.7031269159876002,0.5609971879058991,0.6569407352157458,0.6905866150753689,0.6327215123730359,0.371127269612083,0.6025608434971862,0.5784211547160335,0.7230972116476361,0.26357153732152094,0.6632697116659708,0.6037756152081567,0.591074958441607,0.6009803050427123,0.7269673174019086,0.45648379205949086,0.5875668479918973,0.6797401268161951,0.6262874767779626,0.5203812928656432,0.7190081480235987,0.7037627346229417,0.6573297997958027,0.5984409214083853,0.4344356281953239,0.6495911785496588,0.519481248001188,0.5976165992683737,0.42052801505810145,0.6113507683526294,0.5777863848020733,0.6296023632486882,1.0,0.4929813545026202,0.6277041393839015,0.5180385344012961,0.6727938456085429,0.39877656993911476,0.6298489290576,0.5984778671137899,0.6148975984733885,0.6882683070479837,0.34179470220406327,0.4384116262547807,0.6024705808191232,0.6530373136958705,0.5081083801106462,0.2503587245837174,0.6469977811466601,0.6158950600784275,0.37835594037247255,0.6634586953365355,0.5996590060525273,0.5588076472357447,0.5401902990909931,0.7229409622614642,0.5618992871952408,0.5944894236234832,0.636405263007923,0.7296365688182903,0.5797960484216289,0.39949524841804374,0.664434375184284,0.6077469487887923,0.559293765713395,0.6507936007524159,0.2835828768383763,0.6860577869831408,0.625454176495381,0.6503560949430601,0.38839468786510256,0.6758798374110514,0.34163344486136243,0.26083255483940804,0.630588200410946,0.7340678591316888,0.2888366911397136
Gold,0.5245821735341453,0.3922523802050525,0.4729243410089673,0.5387335564042435,0.4792533348288169,0.4659659809686514,0.5865203031622511,0.6195051398516875,0.560969315054411,0.5348470968105612,0.4500935964295572,0.5538190947033527,0.5149444928325179,0.5650404431527825,0.5433243979085668,0.34024524047373955,0.5968155820139371,0.5380653678785331,0.626939937219245,0.6110940832732377,0.6480298423125106,0.6211730535718268,0.6428391866074531,0.6074231750152127,0.6340793071083601,0.56183721317783,0.46599695955673537,0.5601857745289539,0.45898550080489936,0.630573143119598,0.5641505588309368,0.5960834401932839,0.6074147185600643,0.6091585974307416,0.6620938609301082,0.6374709493380455,0.6604824669589326,0.5952303511369993,0.6756490080892088,0.6646528545125296,0.6041369587560614,0.6353232006706481,0.5971993902983338,0.6242443577413708,0.5614449694930786,0.35342649366994794,0.6666150839569326,0.661586646882879,0.5872919529077691,0.5595481910879897,0.6545656407497576,0.6430359720720423,0.6598844688844698,0.597155533326177,0.4935066583160383,0.5795352908132129,1.0,0.6646365626542311,0.5410179801258,0.5857503547042421,0.6089659151529697,0.6124515486852476,0.596481744223056,0.6668253351918974,0.618566350694568,0.48721959330857145,0.5018257506761608,0.5958993640345039,0.6500826811878041,0.5545579095084638,0.27293497813029066,0.6002216605210567,0.5496464036528651,0.5773388956031554,0.6272936732493578,0.48211023761628724,0.6144412456062115,0.5990056643173696,0.5809505610188678,0.604034135209586,0.24641920422267516,0.5675494354052791,0.6181784462982864,0.6407854633047515,0.5146386659474498,0.560048094863735,0.6400422652998897,0.6079145144127035,0.5684730841471263,0.3418174779656533,0.5648349465498295,0.4651296179225564,0.6709391570704581,0.4010544277733889,0.6182188390240196,0.36454101837439296,0.23628110340954903,0.6249163748789451,0.4293367030797828,0.3179273677629675
Alfather,0.44894325824851156,0.34088810617008003,0.4587801756324367,0.44969700864691914,0.4864920895106069,0.4667340239206082,0.48402785004221643,0.5622841875235716,0.5087049432561953,0.4766297670634998,0.44464765593285727,0.502274645572333,0.48671570774011236,0.4934810660689613,0.4524398217265709,0.356345236457925,0.5052867747641583,0.4476762805442348,0.5151925511701287,0.5016453793276914,0.5429765918937761,0.6356889473363254,0.8884091999772177,0.49965980432016627,0.772648916086251,0.4476712235463157,0.4765297922760223,0.5289579128923827,0.804305984944382,0.5315948876958679,0.477028484701294,0.5024112885416192,0.52104410932265,0.5133243508514298,0.6849172547227442,0.5323049994402484,0.6830257776265926,0.5201511802317524,0.7783538731708906,0.6904685681809342,0.49143826621546716,0.5261644426850339,0.8448141014209146,0.5112874851630963,0.5364084051936734,0.4106520762675148,0.690452457199122,0.7665063955008753,0.5162469775405603,0.5918761217073714,0.9271381412226235,0.7367949886454852,0.6821144413699837,0.5424415017765808,0.497625436081259,0.48739460182230243,0.5629535078559498,1.0,0.5702804404709393,0.5461261814069978,0.6858064160651949,0.5510491417035129,0.5412072292327907,0.5759783671407708,0.5211234462706361,0.5315832582817014,0.5373559131915869,0.5038228789590485,0.5612982070369362,0.544543329586517,0.28532838490729673,0.5114446458061132,0.46274920306051665,0.6300666601602107,0.5382409117140113,0.5216662122947199,0.5869913443356207,0.581375986980419,0.5073034232891778,0.5136142296772072,0.5181747078813967,0.4853136317557338,0.5222125696902696,0.5600892065262613,0.7154324277682836,0.47877402752849346,0.5706683398031418,0.8768872398045362,0.4846120281691229,0.3562412823375438,0.5103811186343088,0.46087456570775576,0.5264178678118959,0.46439862823228323,0.5395149015709289,0.3974441969144106,0.23708136376405362,0.4958589854754209,0.4246419492913033,0.35460259731344496
Sweden,0.49925837004745527,0.33991312708424615,0.40436096509025304,0.522227812764894,0.5168247411407546,0.4385580682209738,0.552198704700439,0.6105224868452567,0.506006551417901,0.37946101621345,0.4336118407580215,0.5420002180596887,0.46387395947820154,0.5886964174322667,0.5479338936241488,0.3604795122110021,0.6225535536510691,0.5483422385409111,0.5190764614565361,0.5183108319079349,0.5290856596564968,0.5862576792086679,0.5997960020422854,0.5639391435058753,0.6291178715849398,0.5421840957108809,0.4336726583749863,0.5490255501132102,0.4368816231516404,0.5882258751175359,0.5617283401436588,0.5728181330806849,0.5323908845201776,0.5708471882658928,0.6311995910592021,0.6035200414542187,0.630016055930791,0.5268874258716497,0.6371760566156852,0.6347800495184738,0.5685312577414545,0.5864883030367313,0.5910684041662068,0.390879635126644,0.5897729634166033,0.3850847737218448,0.6350009449282323,0.6212748681576006,0.5809532235324174,0.5071768385667876,0.6253303860621054,0.6127302903786217,0.629175618103785,0.583264182417222,0.47492128754796253,0.6015626103364587,0.516511450506895,0.6362555015456213,1.0,0.5984960108171782,0.461009071867384,0.5839284123124152,0.6245156550019918,0.5077303882678599,0.5953919303618203,0.45830482049011306,0.4310197109548476,0.6044160407477387,0.6121867740090235,0.5260999109190762,0.2650140151640262,0.569197502109905,0.5962667206098468,0.4448053801073113,0.6299532618766501,0.5653262230530983,0.6053371065402579,0.5755159995742639,0.5995767909969758,0.5335881829524066,0.5321453203661661,0.5302825307896429,0.5691946708786987,0.5938301458515934,0.5555170308579184,0.5229662869949837,0.5915467659739032,0.5838815662916785,0.5385823567777506,0.33453062417524226,0.553610679815603,0.5425194215304329,0.5921289674275932,0.41361113045158765,0.6040817625804453,0.36488108098444716,0.2378219105313699,0.5572511123852969,0.4303033902608704,0.31114372902872744
Skade,0.5540273674272043,0.48894899369882305,0.565397483003694,0.5912019089797547,0.5838196176271112,0.5459154252303765,0.5445166131683523,0.5696624055493551,0.5023937183429559,0.5839723844300717,0.6002341742011962,0.6015506196254231,0.5816919817275471,0.564096780312693,0.5416102305494283,0.36355232393544296,0.5769529142176276,0.5320662046357725,0.551362818775242,0.5811208471798237,0.5621579697704552,0.5488756629693887,0.4681379509807523,0.5653405866097154,0.3685109265527709,0.5402672691158706,0.5703219637766266,0.5975855203290734,0.3968876965318165,0.5619715305796532,0.5275727986478278,0.5915952792188927,0.28266152226580415,0.5938435437012557,0.498082151250675,0.5400405415549729,0.4959536586766563,0.5615534819615621,0.37289320668308346,0.5091232417501687,0.5398605062566603,0.5246072244414314,0.42396930915461234,0.5682908573863458,0.5896062254573908,0.5813947235558835,0.5078202664496159,0.3540539383771539,0.544909050053992,0.5222316594096627,0.48912906371122544,0.43274102603572656,0.5016721043827561,0.5214605986935212,0.517919563877215,0.5517670076346111,0.524510356856142,0.5262547309728742,0.5206097142765931,1.0,0.4076311109503734,0.5244465712491576,0.5172521323799487,0.49759240010974465,0.5890953150795594,0.337097647768759,0.4306897658144165,0.5615197409815611,0.5382706766433923,0.5676972697043168,0.2599074563207224,0.5268017434332061,0.5009545082448309,0.37593324231304454,0.5256641024521198,0.530986934993966,0.4872384535761324,0.4390156314440307,0.5873582031065065,0.532966364053748,0.5536360638114936,0.5455227288973454,0.5295035730207377,0.5424641308727822,0.41824958387038963,0.5336529473364651,0.49078571586881137,0.4518202822729943,0.5412522401101828,0.29436262818268794,0.540250360203012,0.6322677414775745,0.5473764205835198,0.39259175522987305,0.578281642230647,0.36205381447037993,0.2578227921533426,0.5158557092745262,0.5600581831617658,0.29781339469386425
Sad,0.4292641856013204,0.24855202687804964,0.4296614125607924,0.3097438043862927,0.45082728047633724,0.4935800494802506,0.5622533948810481,0.6975917192248787,0.47718610204606826,0.4104957697023485,0.48607361036758195,0.45110358612639195,0.34128025069210605,0.5003776254387272,0.36127142470558554,0.25743495489568946,0.5839190815563345,0.458858175080725,0.5726779608207416,0.5581397159723986,0.5783209311820052,0.6851213387430025,0.7190278043741268,0.46485447484529285,0.385487852282931,0.5151427249699746,0.49753188334889653,0.6338944223242073,0.6558479009718116,0.4223311737284308,0.5483566755265827,0.5059081188220244,0.30154941536305685,0.5117101527821228,0.7677228857630956,0.5241521326957934,0.7898164174240162,0.4575080456283986,0.8876353913111327,0.644085795464157,0.5395419241023339,0.49598218662806803,0.7326480541125333,0.5481414440075643,0.55467723827757,0.3560108331673246,0.6589779033152346,0.8140237869631355,0.5284930314093493,0.7586023856289101,0.7439733508591481,0.8752274514869763,0.733309761015033,0.5121134135120314,0.6417269457780941,0.5663584258205083,0.5993545827885288,0.726659047984341,0.630945373155118,0.5992716641709557,1.0,0.6364132118629043,0.612056318883454,0.6846143033467034,0.5796596547617502,0.7206226500035157,0.6933230019080121,0.572315167108346,0.5808053495255543,0.3994346520571649,0.3728148581963854,0.5069874377502366,0.5756347494289894,0.8818567712535725,0.5539779067196238,0.5032569673084855,0.5199856200963635,0.7367993672488994,0.5610812045568341,0.621244090686727,0.5641881894684027,0.43679964247023423,0.5906099309868404,0.6544430915363543,0.7690956882204626,0.5511252104949402,0.5359515894354203,0.7293864431637248,0.5699717852500107,0.29501023139668864,0.578683355271461,0.4972820213702364,0.5929889694895167,0.5807226335672611,0.5413292844951295,0.297300049938479,0.4833984462617002,0.5765865429936652,0.2873643469796469,0.25753612801740594
Gunnar,0.42255164256563155,0.3680988350046078,0.4616916321693064,0.47467323780531806,0.4454303997158808,0.6940339891520267,0.5950131283148514,0.6275457317460444,0.5873347977556083,0.463612824181725,0.4493861708289986,0.5522884601360184,0.49353648276308026,0.48210883239506575,0.44107251406586323,0.34590848536388186,0.658128257085622,0.43235141338948185,0.52212938463722,0.6794776650831597,0.6813686017887722,0.6669961954587688,0.6246567865467508,0.5117386964759677,0.6353710149332547,0.47951907596564614,0.46914207693078736,0.5725724373108277,0.4510070977240523,0.6727530752443343,0.6062343242562812,0.49054867074895786,0.5269917512710316,0.6115669608475403,0.7350447552942111,0.658612371939617,0.7397967331568811,0.6502171501113199,0.5763546990209477,0.6606910412480309,0.5301378174193212,0.6708357687166991,0.5939392144025742,0.611628487599177,0.5704639131752313,0.42579269192519237,0.6742250872073785,0.5245914697471749,0.6010136204461689,0.5563890829203655,0.7479846346287001,0.6274426802489629,0.7551351729044313,0.5991898523019311,0.48485659936599335,0.6250474622143906,0.5410577415405107,0.7077513094915269,0.5359692947018674,0.6076495152696396,0.46994327623150534,1.0,0.6470594453829789,0.6886106050581832,0.6334413022073871,0.4630881331649206,0.47720995085419227,0.6554981064222213,0.6977765173572229,0.5428404420954195,0.2723283071189642,0.4881137825849372,0.5987908992074609,0.45472186929034736,0.685174911891981,0.588235652149746,0.6102845367666081,0.6089532436780392,0.638165992336262,0.6325625168078788,0.22831286650275825,0.5907703390891046,0.6813108206865313,0.5414258606725201,0.3692976612498727,0.6098175337251435,0.6699312881735883,0.6505881593343212,0.6237934198980757,0.3410147276862992,0.5605987449661206,0.4179755522755813,0.5797681131491167,0.4022332401649421,0.6227819440291157,0.3721522997651641,0.24221913962324584,0.6211150419905503,0.4657215793635453,0.31746436731595085
Forsete,0.44909634471280413,0.3342029497331128,0.45841979058345994,0.528640662303107,0.4780199773115535,0.44998150106011514,0.5527290562866999,0.6488575704767073,0.48221804003703533,0.6096371030382534,0.48659538719324374,0.5592574796396508,0.49238436738480795,0.5886759475196872,0.5742806720959253,0.3572151474011789,0.6067428922981905,0.5936505037085434,0.5525059856772145,0.6541310945179647,0.622779224610184,0.504692981757017,0.5606413156766008,0.6249340200910511,0.6320486877295386,0.5469340476330258,0.4775030152707139,0.6418221442729023,0.47015768524741663,0.6612409146912988,0.5283668438144568,0.6020819159621045,0.3009744956752964,0.6021805184528647,0.6331510506842798,0.5858595000634154,0.629708110069859,0.5853962176283114,0.45185982709800143,0.6322922469835267,0.5726297132179798,0.5831951361747953,0.5192832371939261,0.612409971039977,0.590649826126459,0.4211870176339619,0.6309546063104701,0.4357783815807018,0.6070560280085754,0.5259435986504857,0.6215900364141101,0.5457449282642971,0.6228091321334148,0.58512810172065,0.5315676015426821,0.5734749445178502,0.509694849738175,0.6408381169271191,0.593491840276835,0.6070184964092715,0.5076064689002097,0.5915715136537415,1.0,0.6040523346769107,0.6529861714493009,0.4659472526009949,0.4628503197592459,0.6255903155684759,0.6016437350015958,0.5528398671781604,0.4550749108391102,0.5697795301046475,0.5417271322451992,0.4655578872163254,0.6118507430791537,0.5512222648607954,0.5867708417843724,0.5424152933351345,0.5817778768338496,0.555047975057664,0.22708987307355405,0.5661551756154545,0.5762314556151722,0.5692169377902149,0.6602473890083526,0.5677581362108869,0.533202766466369,0.5646856594396001,0.5648621357260848,0.37291391869434964,0.5370738730524307,0.578310389774819,0.6134679724661541,0.39566487391920946,0.6861034327439521,0.3543277049236355,0.23691686528411543,0.5463412597498003,0.4242086570325114,0.3151152128909398
Denmark,0.49539457244066243,0.2993537906921061,0.42548447224431013,0.42531820432019835,0.47693750291568204,0.38029759057566265,0.5333350441318241,0.6015271854808686,0.5071055007446941,0.33715619357448784,0.41508191109556714,0.5328272860417357,0.45260927770343257,0.5566692422574331,0.4542770554913436,0.34673196878393264,0.5628834434423012,0.4721524009758575,0.5118801007773643,0.5224603119629768,0.5388165616728872,0.6315206223367333,0.636888372183328,0.5586810391374054,0.6648161469856201,0.5216852767064114,0.44090347999186075,0.5434506040708998,0.47891993988901893,0.5912504768248431,0.4960124884051118,0.5578166189414423,0.30431864715466095,0.576464241497998,0.6731585243210086,0.5707506156046098,0.6715961252651752,0.5510729162027318,0.6111312866987619,0.6838165600506008,0.5484756626698934,0.5601189151411989,0.5761638488309949,0.5435910561611537,0.5717361929128725,0.39070300305238387,0.6775708867635316,0.5603007826860346,0.5886721279201739,0.47026042092718373,0.665842021853865,0.675734427855354,0.6709930357249568,0.5461377551323894,0.47770736358618227,0.5670774971335935,0.5549721813023072,0.67926555948455,0.3781712760425887,0.5558988839924592,0.49370042033805955,0.6158260054968743,0.560489339199378,1.0,0.5663729062879983,0.487630189370511,0.49999203700268413,0.5864962914579812,0.6071881826263782,0.5016514457643427,0.2568769399884278,0.5337851429167279,0.531463219425868,0.4742504045922946,0.6383111794564011,0.5787443731253034,0.6102168481502865,0.6194125441236886,0.5734350321476169,0.4907856359277197,0.513689656377391,0.51035825599488,0.5838453148288172,0.6216311604549388,0.6390603275097206,0.5129153911194004,0.5754722394892197,0.6188436433348925,0.5178204561347072,0.3570623625598136,0.5240344923345053,0.5417886068986578,0.6057808722103939,0.416191643185829,0.6027151755436178,0.37651649636897905,0.22282797496389564,0.53438614520474,0.4089183468462612,0.32656228213305005
Vale,0.5996344701774058,0.3802040415052432,0.5332269856546025,0.5968700374127928,0.5641722979786351,0.5976891564812212,0.5671314069891971,0.5865721186063776,0.5103299600096979,0.582707331066997,0.6064441608836293,0.6014982243387416,0.520341689236588,0.6018423745876451,0.6164245367308553,0.3382457522772442,0.6211175930869718,0.5945002732704306,0.6134217688315667,0.6024025453074754,0.6241269641296225,0.5742595751186024,0.5642723079027091,0.6021810902342198,0.5762840352959292,0.5592856070682891,0.5055151704844827,0.6169908607542415,0.3911350182565452,0.6150457488949186,0.5656439466605541,0.6058203263347394,0.29213503309968214,0.6266155365525947,0.5529809433200185,0.5963544773044337,0.5509751990307594,0.5762431204369309,0.4926360534450885,0.5580516010224421,0.586107245964512,0.5715424019840619,0.4676681624356356,0.6219212319881043,0.6375324900670378,0.5530116277926768,0.5570037548422739,0.4681012054693233,0.5961875748272516,0.5432757938629191,0.5448264980544738,0.4553720714916406,0.5515868281627873,0.5871970014687371,0.5651427706317226,0.6155907236877988,0.5173958779964251,0.557464126617988,0.5196162477924232,0.6501811926316484,0.4236279642398746,0.5774133241106553,0.585104629197045,0.5466194265457797,1.0,0.3541080628980346,0.43928204942342636,0.6047945101600063,0.5503771235588137,0.5685298325366761,0.23953424662766437,0.5635664963161692,0.5404121394291288,0.4047867819121055,0.25867305848952377,0.5731657695225129,0.5363603134471351,0.49447984703387954,0.6196718770227124,0.548934646941425,0.5927163126705656,0.5282850646498664,0.5636599035294356,0.5246102705976932,0.43353421873943526,0.5721172823145104,0.5321828932533709,0.507393256314195,0.5477756004896693,0.3045864893885948,0.5759456958669025,0.6225200387226176,0.6011749549637477,0.38595682137257054,0.6762066570876943,0.35324877423111833,0.2688111781642534,0.548983664253812,0.6016082573441516,0.29746814363830604
Thride,0.38768139037627647,0.25566095622236323,0.37111274754615853,0.29018557926807664,0.3318675309452954,0.42524494078243,0.5130251353304497,0.6928560268893548,0.42274120983723595,0.3527724565443097,0.36263605864419546,0.3916984869119056,0.30177029260992433,0.4407467785936772,0.3408526696948003,0.47155482410069116,0.5232973937890625,0.45047743890311936,0.5165244790668285,0.40779324004748213,0.49830661209019544,0.6124235610072454,0.667722218210766,0.4117941916414941,0.35801376523733036,0.455086831613975,0.4448666528257138,0.3890137209907119,0.6080860932625534,0.38412990891397314,0.49282951460684493,0.49262723936264236,0.2657731594689178,0.4288373254374406,0.7014646908285795,0.47988610917584634,0.7140197260477485,0.4203912296371333,0.7949753051844968,0.5889773194293589,0.4063294912294916,0.48038640570370567,0.6659447404175262,0.43666303933786726,0.45505150660577165,0.3224735574893296,0.5900931327844767,0.7788032171765372,0.47582953054604316,0.653011994388738,0.6660482955676027,0.7872399571516888,0.6573463858836641,0.45722253942194413,0.6142653810998947,0.4297909418194897,0.5329635304878665,0.629790282730938,0.6058280049796654,0.426313855130577,0.7820539285916248,0.6013224493313163,0.5621361078077717,0.6582590619303051,0.42381606879417544,1.0,0.6430857568124727,0.4213290493277876,0.5738089720531508,0.341603508950908,0.35975507880070906,0.4796333258463009,0.3798051325467944,0.7923467603354291,0.5219257545353196,0.4516004404272478,0.5003270623951268,0.7165419036354858,0.4230779953413887,0.5914381083389854,0.5353626053365224,0.37506273998081546,0.5335330455087557,0.6138680310503155,0.7014809968713842,0.5331368910551413,0.5073466535766659,0.6355804676105373,0.5700569294178609,0.28527974236068576,0.5634131749320643,0.36641131421012074,0.5427589117667739,0.33309216166678085,0.48024578090079423,0.26209370423458567,0.4263602011650226,0.5468954930631255,0.26532059004127273,0.24804725476024236
