,Ino,Epimetheus,Palace,People,Admetus,Greeks,Phaethon,Zeus,Men,Pegasus,Goddess,Crete,Wife,Perseus,King,Hand,Love,Greece,Thisbe,God,Beauty,Minos,Queen,Athamas,Medea,Aphrodite,Aegeus,Man,Athene,Persephone,Apollo,Eurystheus,Olympus,Athens,Son,Atalanta,Bellerophon,Theseus,Athenians,Nothing,Sea,Myths,Demeter,Daedalus,Danae,Adonis,Day,Meleager,City,Hermes,Time,Place,Pelias,Head,River,Prometheus,Father,North,Niobe,Sun,Aeetes,Heracles,Cerberus,Tmolus,Cheiron,Hera,Year,Augeas,Mother,Jason,Poseidon,Aethra,Gods,Heroes,Hades,Acrisios,Minotaur,Polydectes,Land,Ocean,Midas,Pillars,Wine,Way,Hyacinthus,Hydra,Earth,Daphne,Africa,Wind,Proitos,Dionysus,Leto,Argo,Tribute,Hero,Greek,Psyche,Spring,Arachne
Aegeus,0.0,0.3197517496200945,0.5434495595592036,0.38867973819533824,0.594304053570915,0.5218421728853647,0.5069655958377939,0.5534651985886777,0.30520963525405204,0.0,0.43000439607504914,0.35783416334921914,0.47272866881151593,0.45533405294126905,0.4603437340277365,0.5195639141561161,0.5226966210980679,0.38625591819924515,0.0,0.5469715409361302,0.30385398404523195,0.22600046340408317,0.5149553480871207,0.0,0.5383274870541701,0.2185099904822943,1.0,0.4873321911177612,0.19303215255107456,0.6464275829745275,0.55543368233327,0.4054254472370236,0.5211130759994048,0.48053619834650796,0.34257161299393674,0.5461949258602428,0.46290952309946237,0.41405152025029773,0.3816983091797805,0.5102313211193104,0.4841240634330758,0.4977985552898498,0.5150224296588676,0.14625149972112367,0.203263000357797,0.25625806217338615,0.2882932581115286,0.5468113697961249,0.4478528673133163,0.5978427194243978,0.40622461312457275,0.5168775782544661,0.6107352828584266,0.3386860693273168,0.4815104723245432,0.28730454831659125,0.5806845638889785,0.324220721713042,0.20789563711944883,0.43248889851739464,0.22030625765409675,0.2616456269640881,0.520315745632364,0.2629534851096308,0.515971629078504,0.4948845739611488,0.5059673372454043,0.5067858374341205,0.5584758481047523,0.3852586791682359,0.35983724136288153,0.5379051434655598,0.5652489256917543,0.34257705957346596,0.5545907694235498,0.5075598530339205,0.25685371274083,0.30968087946611894,0.35322748351333644,0.30120904699379447,0.4961126468591933,0.5073995069446804,0.5079977042962558,0.5148815367660677,0.2456343935024357,0.5029067995172337,0.3931234932518788,0.41323065571702927,0.0,0.3873636596518016,0.2588095804000283,0.0,0.3279165435022042,0.2207638560817902,0.0,0.5200108971842895,0.5203713698832317,0.5462296871619812,0.24735256254284277,0.23276991469027739
Man,0.0,0.1999316780426482,0.25090100771023427,0.271169415019216,0.37128185873866326,0.33009065592175985,0.2835946412668312,0.35975983018222263,0.3379757971142848,0.0,0.227708732802158,0.28631501890213246,0.31063875080953407,0.28649523929059256,0.38857579184330876,0.3430308293153673,0.2615967024760793,0.33391290338439866,0.0,0.3315068848707765,0.2159807064579827,0.14890229591255613,0.31533419043285105,0.0,0.2835684694598272,0.1696854934809315,0.32332955933073726,1.0,0.2217382735439881,0.25158789836696277,0.3737528069975838,0.3734757884321784,0.3354048312486459,0.2897711169861966,0.3269399331873925,0.14148460014061814,0.24987579707429292,0.3838264834786661,0.24288891585488392,0.35447784775440244,0.32810016568573946,0.194682870163705,0.21392562519146816,0.1457364286166664,0.18119106008244593,0.21960879301576916,0.2615806928208038,0.15800460248341877,0.29992631584764584,0.2353309843885894,0.36362838823313937,0.324129638825388,0.3698753608340552,0.19126329991136218,0.30962797575914897,0.21735183242470044,0.27219407390285405,0.26810221001858825,0.12288703134576816,0.22212216091919518,0.13190222201703836,0.498896325974244,0.2749209540369644,0.24111298951038915,0.21838844746353236,0.3355984710951497,0.28310483444611184,0.19977663263302062,0.24999751472340861,0.2685670446032519,0.19322745758760104,0.2487599541186445,0.26393001411992156,0.23584347945890247,0.38210652001908646,0.24431976889731635,0.0,0.20520681385318126,0.34087442138358826,0.29326926285267835,0.23844755732416745,0.20252909916244827,0.2555555898539328,0.3019925317367805,0.15220611396605915,0.20851686993610505,0.1371268615582088,0.24433925058126835,0.0,0.4874469857270391,0.1483461802433345,0.0,0.16830884074408098,0.18609031903171588,0.0,0.3352325569078699,0.33791036685213205,0.3311267692870345,0.41365215223096286,0.20316245267139754
Athene,0.0,0.12982052220898951,0.36853604770052417,0.35656731735146463,0.39924043443562185,0.17611822394238816,0.3335174849323048,0.31512695075949404,0.3318947464093304,0.0,0.4423125975905438,0.32170568935011357,0.32631698311807195,0.19973254372586405,0.33066584734004273,0.33756551571759597,0.47496334246192967,0.3373696954754546,0.3380825872211796,0.44142635229875327,0.2473985554575069,0.35641136353684294,0.3605871158094062,0.1486206356577584,0.20684298635127418,0.213307157444732,0.398432625074795,0.2964037393092108,1.0,0.23311491431799292,0.22464293574909458,0.2964768725686855,0.2936671030344865,0.253659899126586,0.25607396156012824,0.41975828869689225,0.31883940894311547,0.30375521234530983,0.408466138544859,0.304245360266837,0.5244435325310707,0.3254731529068164,0.28290523910482757,0.2314514221886922,0.2835121767954078,0.3617637196959899,0.3894710056305032,0.3799605399538729,0.35859818182633735,0.2361151812625308,0.29303047270588545,0.38270355304761317,0.4006407201288643,0.3000882499446799,0.3285957801579403,0.3043231567974039,0.4003987950780008,0.5652219193960548,0.34008946869306556,0.6193480361041994,0.18174530029544878,0.1804676138859913,0.540723280995789,0.29653932593013166,0.4690102730097061,0.3718087359382268,0.6515641074487766,0.6455154209314136,0.4088172039461883,0.2607697810978192,0.09888211786851266,0.3661930573834598,0.40298475728795097,0.5738794487841133,0.3551182729566717,0.5295847256278098,0.25973663169517774,0.26001412966960835,0.24658799016897834,0.18901802543377322,0.42161856281187365,0.5393518133672915,0.5831724257789404,0.3332606228853926,0.2200606993135733,0.5477042756741568,0.23726535123917916,0.3386601482104486,0.0,0.2735195715278994,0.1548651340921831,0.3658713330801603,0.3501346828236561,0.2855893935093091,0.0,0.4452208718356503,0.3415326388315153,0.42073363439487094,0.21014515288231908,0.21947192200046428
Persephone,0.0,0.15163106722843545,0.6022108083856245,0.5033626391035265,0.5187860908604275,0.6782094872814878,0.5653467777589054,0.262337888557807,0.5579706062303464,0.0,0.39323656998944057,0.6302540019796959,0.49873442867105916,0.29418553164577693,0.4294044475138484,0.5647130830173747,0.6101430435292233,0.5281122510398567,0.0,0.6012562999228682,0.25329448489514766,0.5667487145885736,0.5642603323726196,0.0,0.42390503727519907,0.3897352925649693,0.6709715166249718,0.44052693352173256,0.3869097324320296,1.0,0.3116064153958453,0.37634852994216395,0.31513779924193797,0.589400980659722,0.515258613976999,0.5469532177079466,0.23207822461756375,0.3193357990205052,0.5593735315762494,0.5171685687682878,0.6235329936906363,0.3292446021387566,0.2456762019071535,0.16143582905186765,0.376566338160939,0.23551811584492724,0.2420898728420061,0.6754435784732992,0.4026483513774511,0.22578347712109892,0.3266966100912472,0.6089344394399069,0.45015791688687523,0.5473438478724308,0.593021434187554,0.3061693806657454,0.5289491581090918,0.6568555061547595,0.49200852447007964,0.4815621756677656,0.23225840570792275,0.17030174100853648,0.24041345290031021,0.23024965805617595,0.6437104669274233,0.47681938957008985,0.38766144215716214,0.6115589211170771,0.5363611555810017,0.3311177553583188,0.3220200104787299,0.4567444328026556,0.4226878799944193,0.31473121546602983,0.23511545638808334,0.5375068088492827,0.0,0.27282795973632246,0.2913023886323568,0.2933089814854671,0.515695169850454,0.6288721314179977,0.6385116410794656,0.5743041800370817,0.20660707408533632,0.6272556234025942,0.19327404501321077,0.34228440227729395,0.0,0.44662968890560395,0.18219009775593606,0.0,0.0,0.2353304033825235,0.0,0.5922005112800532,0.33656667108717625,0.527761963860973,0.2595133789465136,0.21243961934358063
Apollo,0.0,0.13494002997529603,0.6159552292471543,0.29209104861584767,0.38578689875413447,0.40890311067274104,0.25505760137612093,0.3057427872339386,0.5740589331772658,0.0,0.33217796090393814,0.6497616832433614,0.5071315997276635,0.24068351409435357,0.32513545999780186,0.5619210131715002,0.18264727318598203,0.6009157622383611,0.0,0.19457934970098367,0.22660336382570606,0.4076924098233788,0.5590225516662402,0.0,0.4026414654046788,0.34113261322570276,0.48682203642625504,0.42556212375508884,0.470058168210062,0.23551331057524874,1.0,0.39613193471618235,0.3329484682927584,0.3436049306425931,0.35648077643391596,0.1922630353009995,0.2318267309190984,0.3091873095307382,0.3165491770154612,0.3950431448084048,0.6352331725630522,0.311514963568782,0.23352666990959717,0.0,0.24020020154373628,0.18649534611482063,0.19459019689797938,0.6094726701258918,0.4003052713187313,0.1826692509296823,0.28613551730818276,0.6380640705806563,0.36936481729552306,0.4340288491144793,0.4461609095035021,0.24876230123561266,0.4551089463955575,0.5767010345555107,0.1552142997341989,0.3764653476944872,0.2102803140947147,0.4088330867608541,0.6297369339900322,0.15072592717833042,0.6489391099023692,0.4800703273377822,0.5495723080675923,0.616910317541815,0.22664550581013287,0.26285196660950055,0.3130665494708673,0.3630635954583727,0.3126974252865171,0.28493295071977565,0.5063315018157101,0.20494279946990254,0.0,0.28970751597226135,0.3851037257594194,0.265259655408795,0.13906016968788104,0.5818570150409916,0.5820561505223829,0.4581449393502866,0.19525763697206458,0.600688714716256,0.1647172025959961,0.1397396130231515,0.0,0.37963623784706085,0.0,0.0,0.0,0.19936599933178578,0.0,0.6260938148255676,0.33471244066872907,0.24853814645927266,0.22859602267048515,0.20504687895742937
Eurystheus,0.0,0.18347454243185432,0.493235386206989,0.3048479238655546,0.5210060165283377,0.44459260628971287,0.3667971561833717,0.3708778164718434,0.32708400129557563,0.0,0.32599624232002206,0.3999154501834553,0.5885081718292632,0.23713758082232314,0.32330799865435933,0.5466052402267423,0.7039093783395696,0.348957889268555,0.0,0.6438113031318841,0.2347915480149952,0.15471129347199325,0.36096913005005726,0.0,0.2896251504984272,0.44806049061639913,0.5904654943570349,0.3118902273023133,0.23829568443980936,0.276476920257508,0.4313718261623352,1.0,0.33178496736158586,0.3574633949879902,0.5044230131892165,0.2771468963943486,0.5182148145089296,0.33762846594272006,0.3154843406454641,0.32396758841760404,0.3526721817560575,0.3508569984976106,0.4691395870717336,0.0,0.23931969443137613,0.2242840699987695,0.6290167718943268,0.615238105393823,0.3508409411038081,0.24192006062215327,0.3157951273784235,0.3406730317363048,0.4785738467994425,0.39692740640258084,0.35252178735655515,0.23522779191116713,0.5375184614864588,0.3029769393531677,0.19497834882982862,0.2230486836266367,0.20694124887412,0.41622686284679405,0.2732443673326142,0.2551514140772606,0.652554805812292,0.41982914539714183,0.3386053530125348,0.20732818738591152,0.5260119961946109,0.27351542563064657,0.322569696101687,0.36168290905210865,0.36011186891157665,0.46014782122679154,0.38883819834934746,0.44234750151305213,0.0,0.1828039746097901,0.3148183444107557,0.33519706392152926,0.23620006739062685,0.361709648319271,0.28510074629070153,0.7065216525644327,0.22255160696229248,0.19722238964963826,0.1549688233020438,0.2638477038205227,0.0,0.41597405912165947,0.2415918867266118,0.0,0.0,0.26306994259645083,0.0,0.32942942289790667,0.361572869625528,0.3512887345172244,0.213977620364636,0.19067567143086392
Olympus,0.0,0.258642326249063,0.6734732396729196,0.675301109171916,0.48439921933349367,0.3421791577130784,0.43352339396759626,0.3593324891984371,0.43404213237305833,0.0,0.3492927728975956,0.3180496719288877,0.514557931492885,0.28065176565272043,0.4523192422005843,0.3318861369950061,0.24170514590559788,0.3993545672698169,0.0,0.24559736128972634,0.22415542104475797,0.14632850678860523,0.5230272903915224,0.0,0.28647368213302477,0.20506500543461118,0.5412542312781623,0.4810948992260529,0.27298273100583165,0.27540569032728046,0.2338467637990455,0.5295113404583446,1.0,0.36905498272568565,0.5438573344640278,0.21211258352388498,0.25517579636160254,0.3989321480425467,0.6565961744172659,0.45228292380474594,0.47864282922844903,0.20020450170347953,0.2718153200306153,0.22735653962282634,0.22918152744281453,0.2280026814612608,0.4157181739950503,0.4082461109703825,0.4310882329003896,0.26820068712966477,0.4195936508030239,0.5241643318275028,0.4566353489485512,0.32417065152744884,0.4757268430716215,0.3006617168775944,0.4054926369333998,0.27847108742124255,0.2767871062858275,0.33749316282417313,0.18664082997781237,0.25443744606843055,0.30323730373094915,0.15734651959283624,0.5007012356592729,0.4581198003614167,0.4106260981087201,0.20637908122898085,0.40784414407271274,0.2529563204748202,0.3113976219284396,0.3620255250618594,0.41585807393414187,0.34953038436492523,0.4217517070142916,0.344834111026295,0.0,0.1832985057758499,0.4506520822109321,0.311461639908217,0.26742253564384294,0.20891730360012076,0.25334890895785583,0.41379622164302254,0.1961598252094394,0.22240489403911054,0.17757814478495657,0.31753033804570135,0.0,0.31638873940750833,0.21038389510456415,0.0,0.14071239490945617,0.3219409448803642,0.0,0.5267184413768554,0.37533285336177125,0.30877493870287837,0.24104515497488968,0.19357411844633193
Athens,0.0,0.3373868270924045,0.5751069224016502,0.41408669746798055,0.5217111404560596,0.5054598600737038,0.5485774085256463,0.39041974533261,0.5135188517604442,0.0,0.45017792366663056,0.3955079247229334,0.4784717032906895,0.2973678421473954,0.44339017910822565,0.4886608429327151,0.5211267375541101,0.3429395114960255,0.0,0.5475917239218724,0.2952335280399222,0.5674666464683601,0.5108685158973207,0.0,0.31499534845686405,0.21714579527642683,0.5154984255351976,0.4376084416101146,0.24511593833042702,0.5985380230719839,0.5552470746065133,0.40423832688321537,0.3022869278108034,1.0,0.33676686699872393,0.49089515737868494,0.5453169290934696,0.3092713209747346,0.3632520332867219,0.4910904374485992,0.4498437996717152,0.49392337683488197,0.47702356331890433,0.4313236270285134,0.2319121800767082,0.2379580627177858,0.5707203494642169,0.5532036202229152,0.39903535001315193,0.5271322563883121,0.37884918090233827,0.5144346086449665,0.5792570400198597,0.36580761277952306,0.49852960160114623,0.2960019738563866,0.5918933768605981,0.5179196353687722,0.312637720086661,0.3328976923573708,0.19642270321646757,0.22521106819593883,0.5177409610581417,0.2690122247853153,0.5359155685995789,0.39195420992291463,0.514605939589287,0.5396778354085605,0.5756644479262141,0.27459795089471284,0.34059498597953036,0.5127253975962689,0.6124816913401516,0.5530594760144836,0.5124986118579443,0.5335792017267519,0.2463990919792433,0.6531891950662936,0.49413506109595406,0.45011371674560535,0.2919058302841318,0.48389993167853673,0.496415075493297,0.5165229155269182,0.23883282710690257,0.4725593804765963,0.3942951276132602,0.38400723968363176,0.0,0.4672726626042167,0.27813852430656594,0.0,0.30480059051719355,0.3535999239589467,0.0,0.4929560112147153,0.5100915141979316,0.4792277474560483,0.40805203829376296,0.19398325499360092
Son,0.0,0.20912377151730435,0.4240975379641078,0.3976496099436173,0.4749900941741585,0.3412381084841729,0.4147619455851659,0.46538984731530053,0.5084827282028479,0.0,0.3402842031500817,0.3316632905718707,0.49891952857950916,0.331206598188406,0.4915028413264925,0.357526713985251,0.25781578416565487,0.39510103867777613,0.0,0.2721140294187729,0.2654254185065249,0.18703185531464817,0.5317397348754501,0.0,0.32007733602455685,0.19913926789732064,0.5140139771962222,0.45358047630356624,0.275414380525477,0.30265549000143754,0.4460911764238975,0.46597245980507035,0.547245664198165,0.46567678501513804,1.0,0.3017074895198939,0.44881303896507296,0.42181803171827253,0.3161848222691178,0.4949245709677624,0.5169132272337781,0.21729959659482603,0.2186967782520137,0.19311276075635714,0.23011619976300973,0.23946664209312957,0.46112023137389363,0.4599659840434264,0.4721389721321777,0.24146278807263594,0.40346217780023513,0.5005406864989208,0.442079476297941,0.4246107049762668,0.458761868425001,0.2568767171939252,0.451094852186729,0.2872639842920485,0.2076333314683184,0.285781889821079,0.178771666841167,0.25212608909996115,0.28596761701639944,0.2627968446516227,0.5156671991448354,0.46053485410561057,0.4654720453090717,0.20932735690335386,0.4413269763116197,0.2959148928532646,0.2160942945705569,0.44041088436634807,0.38889965076553223,0.454114817618228,0.45212156730463576,0.2631315715883203,0.0,0.21841791386092754,0.35644938820032784,0.30824401516085365,0.2633711674003369,0.21044743124535475,0.2567274403326384,0.5063674818122018,0.24061318528312756,0.2237990411560001,0.15238204375985512,0.33360119693890894,0.0,0.3775639892923644,0.2375088675680271,0.0,0.0,0.30784400248407073,0.0,0.480400640139076,0.3551720428539263,0.33669082603151845,0.22415826241981515,0.22973908958869366
Atalanta,0.0,0.2964616575003525,0.6788311377480193,0.2894822933701385,0.32251457929127303,0.5885517844722108,0.4487188678652159,0.3435345661314108,0.2035947221763521,0.0,0.3478112997192565,0.23406105313202175,0.41018728870340104,0.42107627470185793,0.34992651644757844,0.21233950340267663,0.20563859449135244,0.5694603503203326,0.17242077482646948,0.4402027554960003,0.22063104866138322,0.36880504669283626,0.578830866047205,0.15312456696867036,0.35350538352015887,0.20694958830632382,0.3101609778297165,0.25812662442247947,0.41505142498985603,0.509248753869172,0.29109248879130467,0.2785094876551063,0.18797546798306788,0.3421132677242825,0.38763389107848345,1.0,0.5677126959149517,0.28892064389299854,0.32631109784463347,0.4835999197053708,0.3395620731852098,0.13874941965801782,0.6783579854684179,0.34268877197237846,0.3332962535460846,0.2065561181470367,0.5083300331225882,0.13713683645847946,0.48597267037858477,0.6366669133939481,0.28466053700853716,0.46843988954077675,0.31727032037446545,0.5185404761498235,0.3471933000115269,0.6380886935712864,0.5785547636285644,0.47255980189072344,0.35773559524876913,0.2929957350088701,0.18490960854500613,0.19925990281062705,0.5826066786682768,0.24817544423201152,0.5102315726001653,0.3864665817324722,0.5816231039475248,0.5931466918402911,0.3841067732168897,0.21471663705577965,0.27866105044848277,0.37611483847615257,0.36534175468901925,0.2479013120021992,0.566402761260518,0.6131010907616633,0.25639307315823745,0.5353628869142905,0.5248963646192577,0.36141389108567956,0.4857764914313011,0.3677264559237459,0.5846766903668127,0.536974513344859,0.21540840888346577,0.5758191452666104,0.17444672432112707,0.3591436458501738,0.0,0.6315800411655532,0.21249781461964223,0.353255777286701,0.3696846488273862,0.3266111062179175,0.0,0.5133564002592105,0.2683634003605053,0.28437073334906016,0.23459373949980353,0.24832390835433532
Bellerophon,0.0,0.17334484390151517,0.6939220867193121,0.3073757193247039,0.47531752965032664,0.710605168362723,0.554513507935154,0.3482042851740738,0.5125913207231814,0.0,0.40360697823004527,0.5473899438262706,0.3993683630123914,0.27634875238096207,0.350587893769094,0.22431449707646026,0.5806696682853606,0.5027138636463526,0.17820529091365958,0.5331481006748157,0.461834632649902,0.3493672932827521,0.45711243016628306,0.2131564242611982,0.26710897638168923,0.32141926112239944,0.28808915498707915,0.27449148026363235,0.26774243315320906,0.5001661580492774,0.32468113251252356,0.3464909803612818,0.28490925924626,0.39018820375979596,0.44191800399412845,0.328021530668785,1.0,0.2930525581637679,0.35606889574145795,0.4034218851252503,0.5138627669799045,0.5086891771655933,0.4294717069792248,0.27573981504012646,0.2973207343927334,0.20395574577565836,0.527953707804696,0.6285791162858841,0.3405749214107628,0.5325583589997186,0.31192864449688446,0.6603382982483299,0.38592034718023727,0.5011026110985006,0.35181578817253484,0.5343413322090428,0.6207447608480173,0.6719315978563454,0.16083288496102438,0.18180041427918714,0.1917292525102167,0.17898794296220638,0.5171156146218034,0.21235364352065755,0.5153149582613876,0.5809346075974223,0.5751840869934907,0.694333286494748,0.5812629530405413,0.2164160967560189,0.3076044278701222,0.3923085469245263,0.5661876190169353,0.6570964708336441,0.17492129644198937,0.27279073490892863,0.23332492808221966,0.3757047304146946,0.586679183909089,0.34262936412003836,0.7027252092329936,0.35005696805238995,0.6285929063732788,0.5494782112947841,0.2904774625061479,0.693606922691874,0.4603131406350874,0.36427420869899013,0.0,0.6716996200739443,0.17712249774344985,0.3217364367598933,0.27058378662939886,0.34292646953919564,0.0,0.5065600427517789,0.6084040118546951,0.28044824714086464,0.24668797764216038,0.15868332568118654
Theseus,0.0,0.2049417536026735,0.32456933720377323,0.24560483567692715,0.48909761126103873,0.3058119982513106,0.21917193664416412,0.44751668079925844,0.3191619454998306,0.0,0.32363530517024697,0.3876459571944765,0.41854838367245867,0.2688550065891424,0.3058771943277803,0.3044333502743115,0.2358031587421551,0.3312510773441971,0.0,0.46353861084519066,0.2155128858154579,0.3389364006142152,0.43954313878313717,0.0,0.2978418231159131,0.1607514664259906,0.31648758678806005,0.29605403305100036,0.22977797957676555,0.23278112970959214,0.41162325446537235,0.46048925368487836,0.3130659805771251,0.15615119777605282,0.2620093386469924,0.25108589596668807,0.3633644399155837,1.0,0.27092119096669204,0.42946882309748946,0.30028153249647094,0.2888069565259841,0.47255930808476293,0.0,0.18987908998546651,0.19963468072880014,0.17882239345995496,0.4145088218431476,0.28285753187568163,0.22821082842931087,0.2510638436922699,0.3236690460172828,0.42341675774127846,0.17547343754550326,0.4162005706133408,0.26159299584182444,0.3278867048463877,0.24899692889637803,0.32861916005518577,0.29914983275106183,0.15573789028358906,0.17432371542202393,0.2444966077430007,0.2212443308211647,0.4442406839309933,0.39665003913476504,0.418671801658595,0.17888238437519932,0.3145735947678622,0.24941641299455344,0.3005086138445467,0.32571039561517207,0.3221781801298833,0.2044444910591619,0.1432180923680955,0.34066878603096856,0.0,0.16739138960692734,0.30279002023415064,0.2745339274122942,0.15920530065974595,0.18288296903919293,0.22875909361388957,0.4361357461322117,0.18168915723830395,0.1974721564338442,0.13402094755031124,0.29069438628107563,0.0,0.30889949767299035,0.15894865757900892,0.0,0.0,0.17513963301825194,0.0,0.30887496040154155,0.3139737297031095,0.4147547686944701,0.18204387681382533,0.1713608756745034
Athenians,0.0,0.30440979061795154,0.38560335111640875,0.403167468974487,0.3281181668650809,0.27878023523686823,0.28442280449416996,0.40950185475374645,0.3057869122661822,0.0,0.4127724657258198,0.33607561438954014,0.628320950457107,0.34850525018174894,0.422545052397569,0.30930872341693555,0.5049324879751284,0.28668717078623496,0.3460034736766791,0.5113233699446282,0.2795061362593836,0.3811126211613795,0.29925460774307894,0.2292584925489941,0.42206779036766695,0.22524988055905176,0.47865447118847676,0.3125373304413186,0.459269843033256,0.5331914456208191,0.3502099796883681,0.3487718359660392,0.5127588066696903,0.44833994378464337,0.2818557091294089,0.34754134886457017,0.38019372712862753,0.33785359312299285,1.0,0.42242295357072185,0.32127564124518104,0.2836500653483126,0.6106783565986681,0.28204864813868563,0.20820270607568167,0.22039136366190715,0.3509508653637576,0.5788679681195483,0.3338625380427887,0.3534544277184246,0.3233145912765585,0.3228415670434003,0.38671737157345143,0.30050334998130623,0.6492535190669267,0.29056647850402556,0.3867005519286279,0.42821661612547346,0.25772312543175663,0.2959599718011993,0.2847612388861832,0.19930660288504737,0.4826811353013965,0.2576865436993964,0.2926894618086191,0.6755605714862527,0.48704146496250666,0.47399872139250887,0.38524165515990044,0.3383760397522772,0.3379803098524813,0.45206587574633855,0.3959960173438054,0.22003907086958197,0.18411814347373134,0.3590763409215868,0.2502872489896994,0.2632849879838548,0.3001187401753558,0.3605428795496363,0.2966837378633099,0.3670721564426228,0.25480799745425164,0.5497200476677424,0.24085835908787528,0.3781492322428958,0.16843480330919564,0.29241147160241693,0.0,0.46498273278475316,0.2967288757759672,0.36736044453544686,0.27893437564252543,0.31870382938755126,0.0,0.30070513976934593,0.30295462617523367,0.3675628536533941,0.4398356397607913,0.2567077286502302
Nothing,0.0,0.2122196990485396,0.3796853576054143,0.39467469451414433,0.5971371087690949,0.3635679108336469,0.4162150358361208,0.5543238330317635,0.5422476847503599,0.0,0.3415163823770378,0.3058809781246779,0.4984745805889088,0.31067159254927296,0.6023436705888315,0.3782239322260828,0.28110366431662426,0.3997211186293397,0.0,0.534169518469812,0.23911317026524315,0.15307139977662346,0.4829149387773503,0.0,0.3332635755875557,0.20509237822911913,0.5264893513325717,0.5681711627144677,0.2462197354684499,0.32624345196100424,0.46175307533455534,0.613063616551216,0.4124871565206336,0.44190150252264426,0.5368773331796753,0.300938056750769,0.2683607635280719,0.4427082472996217,0.3575058258929175,1.0,0.49135874786393546,0.2167798571745238,0.23507853461771208,0.2951053558049465,0.31070014004577445,0.23205186002736836,0.30010906868331766,0.45312413757320685,0.4477620544481348,0.2772487371248179,0.49166359828861594,0.500334544388561,0.5180458373154155,0.21444133679170096,0.5019013623003151,0.32833724997238417,0.44489612256193906,0.2688718746761359,0.17824144522931873,0.31298337360692996,0.14165910671473628,0.5299022829416188,0.2846161950159412,0.20668350132257302,0.25454626538303265,0.48402485993660543,0.4441508942644487,0.21487569176843482,0.41587364099361085,0.32604797712019185,0.3109413269328837,0.3525960837970747,0.38883072005256364,0.3111007129382895,0.4473057991411026,0.24553385160396765,0.16274488207734977,0.20621758463702466,0.5300288341944381,0.29677214555664844,0.153140527460906,0.20428688638366382,0.27234084220714905,0.48786731160490504,0.1769726217794857,0.21337880959758496,0.156010914043799,0.2987037053887038,0.0,0.3259327380811174,0.16651446519176777,0.0,0.3008056544471776,0.26188491920101514,0.0,0.5149036626326232,0.39271983401315047,0.4031479630561551,0.322940158606147,0.21124705990213877
Sea,0.0,0.3304547060453172,0.4593584450353451,0.36506321558015226,0.47727346227296463,0.3765224478711359,0.434165722889964,0.3364596338190616,0.47255187627125866,0.0,0.35926835382942895,0.3758049395383862,0.44033575857758744,0.29381472993066776,0.5089536170794823,0.37934970611275315,0.2909826451831654,0.43047169817266023,0.0,0.46391786525766515,0.26226125041058024,0.2021388101281262,0.4675632889209878,0.0,0.32877877158205987,0.4739164118135475,0.5080914964672851,0.4809565201362791,0.2666459896957404,0.2911787064510067,0.3609927084715073,0.5500928827918504,0.40907717855483655,0.4410472199805871,0.3728602002877009,0.31517770818846436,0.5005216867312494,0.45170654161095375,0.3118915388835387,0.44789649627910033,1.0,0.23947935611682394,0.430885281683472,0.15542365284418586,0.22242009949572203,0.23990546411226873,0.4640179252201713,0.42578954260627416,0.4787982890559447,0.260286342578751,0.4950341637113625,0.5008378606239735,0.44774113060002974,0.3798294145310601,0.4664372562061945,0.3166844710606416,0.5073226768213773,0.3407241227564876,0.30945135068208607,0.3789475262644895,0.1983366193007946,0.33930808134621626,0.32072221373095683,0.264805312259667,0.45006640463388714,0.4864608941090123,0.4301244716588992,0.22343180603999171,0.4818843266281494,0.28428321888092256,0.11391422155590492,0.40680333819155473,0.3640949528236016,0.4665847935633291,0.4622098639140473,0.45537265024407486,0.0,0.20100499299340935,0.4218321193640005,0.34609407934042014,0.2575851112772235,0.22788534776191216,0.2822154772926442,0.44023509632120483,0.23867232962171814,0.24693131048689396,0.14938359298639656,0.32878676422105463,0.0,0.403249130795795,0.22324964930516758,0.0,0.34891269513299694,0.2698894618868329,0.0,0.49667131697518435,0.39917607322710946,0.37092710711013044,0.3666171179213366,0.24111489990387233
