Id;Semantic
Strike;6.95154061965486
Fomor;56.069471979729336
Bruiden;23.968265450474917
Ochone;17.579034488140078
Hills;9.386860111006772
Haughty;4.602222222222222
Swans;9.917247023809525
Door;4.746770151184412
Ethaun;63.9214407701421
Water;13.276245444713982
Fionnuala;18.125475235672205
Lir;22.251320612470266
Come;26.28531129289933
Father;11.027954428684517
Seven;6.321179272398785
Feathers;2.7900210084033614
Mighty;6.804659498207885
Luck-child;4.206447963800905
Osric;16.217974195969795
Fool;14.719080984137914
Spell;3.6223443223443224
Mathgen;2.824594753599114
Tethra;2.6751355013550135
Till;3.6738026343320525
Boat;12.21447119460123
Queen;12.77370315636376
Ships;4.300156250000001
Tara;12.347296494355318
Help;2.984050807823129
Victory;21.59429643924308
Danaans;27.9930381364267
People;12.697671681710961
Ones;7.922566658373326
Liffey;1.412280701754386
Children;18.841680526377218
Thee;5.002906897024545
Thou;12.328188292632035
Aodh;20.546060237545323
Body;2.8609715830006
Danaan;47.196420175543196
Eochy.;4.833333333333333
Brothers;3.0348011363636362
Man;12.03884493852281
